DEADLINE,LIFE_LOAN,ITEM_AMOUNT,MONEY_RATE
2014-04-03,30,35000,18
2014-04-03,60,500000,18
2014-04-03,60,200000,18
2014-04-04,30,2850000,18
2014-04-04,90,500000,19
2014-04-04,30,1500000,18
2014-04-04,90,1300000,19
2014-04-05,30,1500000,20
2014-04-05,30,3750000,20
2014-04-06,30,2500000,20
2014-04-06,30,2000000,20
2014-04-07,30,3000000,20
2014-04-07,30,1800000,20
2014-04-07,30,200000,20
2014-04-07,30,1720000,20
2014-04-07,60,500000,19
2014-04-08,30,2300000,18
2014-04-08,90,1000000,19
2014-04-08,30,1000000,18
2014-04-08,180,200000,18
2014-04-08,30,1200000,18
2014-04-09,30,2000000,18
2014-04-09,60,200000,18
2014-04-09,30,1000000,18
2014-04-09,90,540000,19
2014-04-09,90,624000,19
2014-04-09,60,350000,19
2014-04-09,90,300000,19
2014-04-10,90,2100000,19
2014-04-10,30,610000,18
2014-04-10,90,1000000,19
2014-04-10,30,100000,18
2014-04-10,30,1200000,19
2014-04-10,30,800000,19
2014-04-10,90,500000,19
2014-04-11,90,1400000,19
2014-04-11,60,1100000,18
2014-04-11,90,1100000,19
2014-04-11,30,1500000,19
2014-04-12,30,2800000,19
2014-04-12,30,550000,19
2014-04-12,30,320000,19
2014-04-13,30,2000000,19
2014-04-13,60,1600000,19
2014-04-14,90,2100000,19
2014-04-14,180,200000,18
2014-04-14,60,1400000,19
2014-04-14,30,60000,18
2014-04-14,30,500000,19
2014-04-14,60,1700000,19
2014-04-14,30,400000,18
2014-04-14,60,800000,19
2014-04-14,60,1400000,19
2014-04-14,60,2200000,19
2014-04-15,60,2600000,19
2014-04-15,30,200000,19
2014-04-15,60,1000000,19
2014-04-15,180,320000,18
2014-04-15,30,500000,19
2014-04-16,30,2000000,19
2014-04-16,60,400000,18
2014-04-16,90,1680000,19
2014-04-16,60,1000000,18
2014-04-16,90,120000,19
2014-04-16,30,1600000,19
2014-04-17,90,2500000,19
2014-04-17,60,1000000,18
2014-04-17,30,60000,18
2014-04-17,60,320000,19
2014-04-17,60,1000000,19
2014-04-18,90,2000000,19
2014-04-18,60,300000,18
2014-04-18,30,1480000,19
2014-04-18,30,500000,19
2014-04-18,90,1200000,19
2014-04-18,30,300000,19
2014-04-18,60,600000,19
2014-04-18,90,400000,19
2014-04-18,30,1900000,19
2014-04-19,30,2000000,19
2014-04-19,30,1000000,19
2014-04-19,30,300000,19
2014-04-20,30,2000000,19
2014-04-20,30,750000,19
2014-04-20,90,400000,19
2014-04-21,60,2800000,18
2014-04-21,30,300000,19
2014-04-21,90,500000,19
2014-04-21,90,42600,19
2014-04-21,30,1000000,19
2014-04-22,60,1800000,19
2014-04-22,30,200000,19
2014-04-22,90,1150000,19
2014-04-22,30,600000,19
2014-04-23,90,1400000,19
2014-04-23,30,200000,18
2014-04-23,60,600000,18
2014-04-23,90,450000,19
2014-04-23,60,500000,18
2014-04-23,60,1440000,19
2014-04-24,60,1500000,18
2014-04-24,30,100000,19
2014-04-24,90,300000,19
2014-04-24,90,700000,19
2014-04-24,30,35000,19
2014-04-24,180,500000,18
2014-04-24,90,400000,19
2014-04-25,30,1500000,18
2014-04-25,60,200000,19
2014-04-25,90,1000000,19
2014-04-25,90,700000,19
2014-04-25,90,500000,19
2014-04-26,60,1000000,19
2014-04-26,90,500000,19
2014-04-26,30,550000,19
2014-04-27,90,1000000,19
2014-04-27,60,800000,19
2014-04-27,30,900000,19
2014-04-28,90,1500000,19
2014-04-28,90,100000,19
2014-04-28,90,1000000,19
2014-04-28,60,30000,18
2014-04-28,60,850000,19
2014-04-28,90,1000000,19
2014-04-29,90,1500000,19
2014-04-29,30,250000,19
2014-04-29,90,1000000,19
2014-04-29,90,500000,19
2014-04-30,90,1500000,19
2014-04-30,90,250000,19
2014-04-30,90,1000000,19
2014-04-30,90,500000,19
2014-05-01,90,1200000,19
2014-05-01,60,500000,19
2014-05-01,90,800000,19
2014-05-02,90,1500000,19
2014-05-02,60,560000,19
2014-05-02,60,750000,19
2014-05-03,60,2000000,19
2014-05-03,60,850000,19
2014-05-03,90,1250000,19
2014-05-04,90,1800000,19
2014-05-04,30,400000,18
2014-05-04,60,1200000,18
2014-05-04,60,700000,18
2014-05-04,60,800000,18
2014-05-05,30,1850000,18
2014-05-05,60,100000,18
2014-05-05,60,1400000,18
2014-05-05,30,60000,18
2014-05-05,30,1600000,18
2014-05-06,60,1500000,18
2014-05-06,30,330000,18
2014-05-06,30,1000000,18
2014-05-06,90,1000000,19
2014-05-06,30,1000000,18
2014-05-07,30,2000000,18
2014-05-07,90,300000,19
2014-05-07,30,1350000,18
2014-05-07,60,800000,19
2014-05-07,60,200000,19
2014-05-07,30,1000000,18
2014-05-07,30,1800000,19
2014-05-07,30,1720000,19
2014-05-08,30,2000000,18
2014-05-08,90,450000,19
2014-05-08,90,1000000,19
2014-05-08,90,32000,19
2014-05-08,30,1500000,18
2014-05-08,60,300000,18
2014-05-09,30,2000000,18
2014-05-09,60,370000,19
2014-05-09,60,1200000,18
2014-05-09,30,1500000,18
2014-05-10,30,2300000,18
2014-05-10,90,200000,19
2014-05-10,30,1500000,18
2014-05-10,90,880000,19
2014-05-11,30,2000000,18
2014-05-11,30,435000,18
2014-05-11,90,750000,19
2014-05-11,30,500000,18
2014-05-12,30,2200000,18
2014-05-12,90,250000,19
2014-05-12,90,1000000,18
2014-05-12,30,37000,18
2014-05-12,90,1000000,18
2014-05-13,30,2000000,18
2014-05-13,60,550000,18
2014-05-13,90,1000000,18
2014-05-13,30,800000,18
2014-05-14,30,2000000,18
2014-05-14,30,200000,18
2014-05-14,90,1400000,19
2014-05-14,30,320000,18
2014-05-14,90,470000,19
2014-05-15,90,1150000,19
2014-05-15,30,160000,18
2014-05-15,90,100000,19
2014-05-15,90,600000,18
2014-05-15,60,40000,18
2014-05-15,60,460000,18
2014-05-15,60,1000000,18
2014-05-16,60,2000000,19
2014-05-16,90,150000,18
2014-05-16,30,200000,18
2014-05-16,30,500000,18
2014-05-16,90,300000,19
2014-05-16,60,1600000,18
2014-05-17,30,1500000,18
2014-05-17,90,700000,19
2014-05-17,30,1500000,18
2014-05-17,90,800000,19
2014-05-18,60,2200000,18
2014-05-18,90,300000,18
2014-05-18,90,550000,19
2014-05-18,30,300000,18
2014-05-18,60,500000,18
2014-05-18,30,1480000,18
2014-05-19,60,2000000,18
2014-05-19,90,350000,19
2014-05-19,30,1700000,18
2014-05-19,60,40000,18
2014-05-19,60,500000,18
2014-05-19,60,750000,18
2014-05-19,30,2200000,18
2014-05-20,60,1960000,18
2014-05-20,90,120000,19
2014-05-20,30,1500000,18
2014-05-20,60,1000000,18
2014-05-20,60,1000000,18
2014-05-21,30,2000000,18
2014-05-21,90,350000,19
2014-05-21,90,1000000,19
2014-05-21,60,1000000,18
2014-05-21,30,800000,18
2014-05-22,60,2300000,18
2014-05-22,60,120000,18
2014-05-22,30,1000000,18
2014-05-22,90,40000,19
2014-05-22,90,660000,19
2014-05-23,90,1520000,19
2014-05-23,60,700000,18
2014-05-23,90,660000,19
2014-05-23,60,1000000,18
2014-05-23,30,600000,18
2014-05-23,30,300000,18
2014-05-23,90,1000000,19
2014-05-24,90,2000000,19
2014-05-24,60,1600000,18
2014-05-24,60,550000,18
2014-05-24,90,1200000,19
2014-05-24,90,1000000,18
2014-05-25,90,2600000,19
2014-05-25,60,550000,18
2014-05-25,90,1000000,19
2014-05-25,90,850000,18
2014-05-26,30,1500000,18
2014-05-26,90,1000000,19
2014-05-26,30,550000,18
2014-05-26,90,1200000,19
2014-05-26,30,35000,18
2014-05-26,30,300000,18
2014-05-26,60,800000,18
2014-05-26,60,360000,18
2014-05-26,60,300000,18
2014-05-27,30,1600000,18
2014-05-27,60,1200000,18
2014-05-27,90,200000,19
2014-05-27,30,1000000,18
2014-05-27,60,200000,18
2014-05-27,30,900000,18
2014-05-28,60,1830000,18
2014-05-28,30,400000,18
2014-05-28,90,150000,19
2014-05-28,90,1200000,19
2014-05-28,30,550000,18
2014-05-29,90,2000000,19
2014-05-29,30,100000,18
2014-05-29,60,100000,18
2014-05-29,30,1500000,18
2014-05-29,90,50000,19
2014-05-29,60,200000,18
2014-05-29,90,200000,19
2014-05-30,90,2000000,19
2014-05-30,90,200000,19
2014-05-30,30,60000,18
2014-05-30,30,1500000,18
2014-05-30,90,600000,19
2014-05-31,30,1500000,18
2014-05-31,90,1400000,19
2014-05-31,60,400000,18
2014-06-01,30,1500000,18
2014-06-01,30,755000,18
2014-06-01,90,400000,19
2014-06-02,30,1500000,18
2014-06-02,90,500000,19
2014-06-02,60,150000,18
2014-06-03,30,2000000,18
2014-06-03,90,80000,19
2014-06-03,60,150000,18
2014-06-03,90,1500000,19
2014-06-03,180,500000,19
2014-06-04,90,1750000,19
2014-06-04,60,200000,18
2014-06-04,90,1500000,19
2014-06-04,30,500000,18
2014-06-05,30,2140000,18
2014-06-05,60,400000,18
2014-06-05,60,300000,18
2014-06-05,90,1000000,19
2014-06-05,60,100000,18
2014-06-05,90,500000,18.7
2014-06-05,60,100000,18
2014-06-05,30,1050000,18
2014-06-06,30,2140000,18
2014-06-06,90,200000,18.8
2014-06-06,60,200000,18
2014-06-06,60,1600000,18
2014-06-06,60,520000,18
2014-06-06,30,400000,17
2014-06-06,30,1170000,18
2014-06-07,60,1800000,18
2014-06-07,30,2500000,18
2014-06-07,90,300000,18.8
2014-06-07,60,1720000,18
2014-06-07,60,500000,18
2014-06-07,30,1600000,17
2014-06-07,30,1000000,18
2014-06-08,30,2500000,18
2014-06-08,30,200000,18
2014-06-08,30,700000,17
2014-06-08,90,1300000,18.7
2014-06-08,30,1000000,17
2014-06-09,30,2000000,17
2014-06-09,90,400000,18.7
2014-06-09,30,950000,17
2014-06-09,90,1300000,18.7
2014-06-09,30,50000,17
2014-06-09,30,1000000,17
2014-06-09,30,200000,17
2014-06-10,30,2500000,17
2014-06-10,120,350000,18
2014-06-10,30,1350000,17
2014-06-10,90,1300000,18
2014-06-10,180,500000,18
2014-06-11,30,2000000,17
2014-06-11,90,500000,18
2014-06-11,30,435000,17
2014-06-11,30,1500000,17
2014-06-11,30,1500000,17
2014-06-11,90,150000,18
2014-06-12,30,2300000,17
2014-06-12,90,500000,18
2014-06-12,60,2200000,17
2014-06-12,60,30000,17
2014-06-12,90,600000,18
2014-06-12,90,160000,18
2014-06-13,60,2800000,17
2014-06-13,30,800000,17
2014-06-13,60,430000,17
2014-06-13,30,1700000,17
2014-06-13,90,380000,18
2014-06-13,60,200000,17
2014-06-13,150,400000,18
2014-06-14,90,800000,18
2014-06-14,30,2000000,17
2014-06-14,90,1700000,18
2014-06-14,150,800000,18
2014-06-14,90,1400000,18
2014-06-14,90,1400000,18
2014-06-14,90,2200000,18
2014-06-14,90,1000000,18
2014-06-15,90,2100000,18
2014-06-15,30,200000,17
2014-06-15,90,1600000,18
2014-06-15,60,1000000,17
2014-06-15,60,1400000,17
2014-06-16,90,2000000,18
2014-06-16,60,320000,17
2014-06-16,60,2200000,17
2014-06-16,120,100000,18
2014-06-16,30,1000000,17
2014-06-16,120,20000,18
2014-06-16,150,600000,18
2014-06-17,30,2000000,17
2014-06-17,90,350000,18
2014-06-17,30,150000,17
2014-06-17,60,1000000,17
2014-06-17,90,100000,18
2014-06-17,30,1000000,17
2014-06-17,90,500000,18
2014-06-17,30,200000,17
2014-06-18,60,1500000,17
2014-06-18,30,500000,17
2014-06-18,90,150000,18
2014-06-18,90,500000,18
2014-06-18,30,400000,17
2014-06-18,30,500000,17
2014-06-18,30,300000,17
2014-06-18,60,1480000,17
2014-06-19,30,1700000,17
2014-06-19,60,300000,17
2014-06-19,60,100000,17
2014-06-19,90,850000,18
2014-06-19,90,50000,18
2014-06-19,30,1000000,17
2014-06-19,180,400000,18
2014-06-19,90,1000000,18
2014-06-20,30,1450000,17
2014-06-20,60,200000,17
2014-06-20,90,100000,18
2014-06-20,90,900000,18
2014-06-20,90,600000,18
2014-06-20,30,800000,17
2014-06-21,30,1800000,17
2014-06-21,90,600000,18
2014-06-21,90,250000,18
2014-06-21,30,1500000,17
2014-06-21,30,1200000,17
2014-06-22,30,1500000,17
2014-06-22,60,600000,17
2014-06-22,90,1200000,18
2014-06-22,30,800000,17
2014-06-22,60,1000000,17
2014-06-23,30,1300000,17
2014-06-23,60,800000,17
2014-06-23,90,400000,18
2014-06-23,90,1200000,18
2014-06-23,90,30000,18
2014-06-23,30,1000000,17
2014-06-23,30,300000,17
2014-06-24,90,1200000,18
2014-06-24,60,700000,17
2014-06-24,90,200000,18
2014-06-24,60,700000,17
2014-06-24,90,400000,18
2014-06-24,30,500000,17
2014-06-25,30,750000,17
2014-06-25,90,600000,18
2014-06-25,60,600000,17
2014-06-25,60,600000,17
2014-06-25,30,200000,17
2014-06-25,90,500000,18
2014-06-25,60,1800000,17
2014-06-26,60,1600000,17
2014-06-26,60,200000,17
2014-06-26,90,1000000,18
2014-06-26,60,400000,17
2014-06-26,180,180000,18
2014-06-26,30,1500000,17
2014-06-26,30,35000,17
2014-06-26,30,200000,17
2014-06-26,30,550000,17
2014-06-27,60,1100000,17
2014-06-27,60,1000000,17
2014-06-27,90,200000,18
2014-06-27,60,800000,17
2014-06-27,30,800000,17
2014-06-27,60,800000,17
2014-06-27,150,500000,18
2014-06-28,60,1000000,17
2014-06-28,30,400000,17
2014-06-28,60,850000,17
2014-06-28,30,60000,17
2014-06-28,90,500000,18
2014-06-28,60,550000,17
2014-06-28,90,300000,18
2014-06-29,90,1000000,18
2014-06-29,60,600000,17
2014-06-29,30,200000,17
2014-06-29,90,420000,18
2014-06-29,60,300000,17
2014-06-29,60,520000,17
2014-06-30,30,1500000,17
2014-06-30,60,150000,17
2014-06-30,60,700000,17
2014-06-30,30,100000,17
2014-06-30,30,1000000,17
2014-06-30,90,60000,18
2014-06-30,30,500000,17
2014-07-01,30,1500000,17
2014-07-01,60,100000,17
2014-07-01,90,40000,18
2014-07-01,90,660000,18
2014-07-01,90,500000,18
2014-07-02,30,1500000,17
2014-07-02,60,750000,17
2014-07-02,30,200000,17
2014-07-02,30,1000000,17
2014-07-02,90,500000,18
2014-07-02,30,350000,17
2014-07-02,60,400000,17
2014-07-03,30,1500000,17
2014-07-03,60,1000000,17
2014-07-03,30,500000,17
2014-07-03,90,1400000,18
2014-07-03,60,1000000,17
2014-07-03,90,500000,18
2014-07-04,30,1700000,17
2014-07-04,60,1200000,17
2014-07-04,60,300000,17
2014-07-04,90,1000000,18
2014-07-04,30,850000,17
2014-07-04,90,700000,18
2014-07-05,90,1750000,18
2014-07-05,30,1050000,17
2014-07-05,90,200000,18
2014-07-05,30,1300000,17
2014-07-05,60,700000,17
2014-07-06,30,2140000,17
2014-07-06,60,700000,17
2014-07-06,90,400000,18
2014-07-06,30,1340000,17
2014-07-06,30,800000,17
2014-07-07,30,2000000,17
2014-07-07,60,1500000,17
2014-07-07,30,200000,17
2014-07-07,60,400000,17
2014-07-07,30,1670000,17
2014-07-07,90,550000,18
2014-07-07,90,200000,18
2014-07-08,30,2000000,17
2014-07-08,90,1000000,18
2014-07-08,60,300000,17
2014-07-08,30,1500000,17
2014-07-08,180,600000,18
2014-07-08,30,800000,17
2014-07-09,30,2000000,17
2014-07-09,60,1100000,17
2014-07-09,90,100000,18
2014-07-09,30,1600000,17
2014-07-09,60,150000,17
2014-07-09,180,1000000,18
2014-07-09,30,1000000,17
2014-07-10,60,2000000,17
2014-07-10,30,1400000,17
2014-07-10,90,550000,18
2014-07-10,30,1200000,17
2014-07-10,180,400000,18
2014-07-10,90,50000,18
2014-07-10,60,1000000,17
2014-07-10,60,1000000,17
2014-07-10,30,300000,17
2014-07-11,60,2000000,17
2014-07-11,30,1900000,17
2014-07-11,90,550000,18
2014-07-11,60,1500000,17
2014-07-11,30,624000,17
2014-07-11,90,700000,18
2014-07-11,30,540000,17
2014-07-12,60,1600000,17
2014-07-12,30,1350000,17
2014-07-12,60,200000,17
2014-07-12,90,500000,18
2014-07-12,90,500000,18
2014-07-12,30,600000,17
2014-07-13,60,1800000,17
2014-07-13,30,1000000,17
2014-07-13,90,150000,18
2014-07-13,90,1200000,18
2014-07-13,60,700000,17
2014-07-14,60,2000000,17
2014-07-14,30,1000000,17
2014-07-14,30,200000,17
2014-07-14,90,1000000,18
2014-07-14,60,550000,17
2014-07-14,30,700000,17
2014-07-14,30,500000,17
2014-07-15,90,1600000,18
2014-07-15,30,800000,17
2014-07-15,60,200000,17
2014-07-15,90,1050000,18
2014-07-15,30,630000,17
2014-07-15,30,1000000,17
2014-07-16,60,1680000,17
2014-07-16,90,60000,18
2014-07-16,30,1000000,17
2014-07-16,60,150000,17
2014-07-16,90,1500000,18
2014-07-16,180,20000,18
2014-07-16,90,400000,18
2014-07-16,60,1600000,17
2014-07-16,30,120000,17
2014-07-16,30,1000000,17
2014-07-16,30,435000,17
2014-07-17,90,2000000,18
2014-07-17,30,100000,17
2014-07-17,60,1000000,17
2014-07-17,30,200000,17
2014-07-17,30,1500000,17
2014-07-17,90,500000,18
2014-07-17,90,150000,18
2014-07-17,90,1000000,18
2014-07-17,60,200000,17
2014-07-17,30,500000,17
2014-07-18,60,500000,17
2014-07-18,60,2200000,17
2014-07-18,30,1200000,17
2014-07-18,60,500000,17
2014-07-18,90,1500000,18
2014-07-18,60,200000,17
2014-07-18,30,300000,17
2014-07-18,60,1000000,17
2014-07-18,30,400000,17
2014-07-19,60,1800000,17
2014-07-19,90,110000,18
2014-07-19,30,1450000,17
2014-07-19,90,320000,18
2014-07-19,30,1200000,17
2014-07-19,30,1000000,17
2014-07-20,60,1800000,17
2014-07-20,90,110000,18
2014-07-20,30,1700000,17
2014-07-20,30,400000,17
2014-07-20,90,1300000,18
2014-07-20,30,1000000,17
2014-07-21,60,2090000,17
2014-07-21,90,110000,18
2014-07-21,30,1300000,17
2014-07-21,90,200000,18
2014-07-21,30,1000000,17
2014-07-21,60,500000,17
2014-07-21,30,1000000,17
2014-07-21,90,200000,18
2014-07-22,60,1800000,17
2014-07-22,60,100000,17
2014-07-22,30,1500000,17
2014-07-22,90,42600,18
2014-07-22,90,1300000,18
2014-07-22,60,700000,17
2014-07-22,30,700000,17
2014-07-22,60,400000,17
2014-07-23,60,1200000,17
2014-07-23,60,100000,17
2014-07-23,30,1300000,17
2014-07-23,60,700000,17
2014-07-23,90,1400000,18
2014-07-23,60,500000,17
2014-07-23,30,800000,17
2014-07-23,60,1000000,17
2014-07-23,90,500000,18
2014-07-24,60,1800000,17
2014-07-24,90,100000,18
2014-07-24,30,1500000,17
2014-07-24,90,400000,18
2014-07-24,90,1000000,18
2014-07-24,30,450000,17
2014-07-24,60,700000,17
2014-07-24,90,550000,18
2014-07-25,60,1500000,17
2014-07-25,90,100000,18
2014-07-25,90,1000000,18
2014-07-25,60,300000,17
2014-07-25,60,800000,17
2014-07-25,30,500000,17
2014-07-25,90,550000,18
2014-07-25,30,360000,17
2014-07-25,180,1000000,18
2014-07-26,30,1500000,17
2014-07-26,90,800000,18
2014-07-26,60,100000,17
2014-07-26,90,1200000,18
2014-07-26,30,750000,17
2014-07-26,90,500000,18
2014-07-26,120,500000,18
2014-07-27,30,1500000,17
2014-07-27,60,100000,17
2014-07-27,90,1200000,18
2014-07-27,30,200000,17
2014-07-27,90,1000000,18
2014-07-27,90,700000,18
2014-07-27,30,600000,17
2014-07-28,60,1200000,17
2014-07-28,60,100000,17
2014-07-28,30,1200000,17
2014-07-28,60,500000,17
2014-07-28,90,1330000,18
2014-07-28,30,500000,17
2014-07-28,90,700000,18
2014-07-28,90,800000,18
2014-07-28,90,500000,18
2014-07-29,60,1000000,17
2014-07-29,60,250000,17
2014-07-29,30,1000000,17
2014-07-29,60,200000,17
2014-07-29,90,1000000,18
2014-07-29,30,500000,17
2014-07-29,90,800000,18
2014-07-30,60,1200000,17
2014-07-30,60,250000,17
2014-07-30,30,1300000,17
2014-07-30,60,300000,17
2014-07-30,90,1500000,18
2014-07-30,30,500000,17
2014-07-30,90,1200000,18
2014-07-31,30,1000000,17
2014-07-31,90,200000,18
2014-07-31,90,400000,18
2014-07-31,60,200000,17
2014-07-31,90,500000,18
2014-07-31,60,60000,17
2014-07-31,30,400000,17
2014-08-01,30,1000000,17
2014-08-01,60,250000,17
2014-08-01,90,1000000,18
2014-08-01,30,500000,17
2014-08-01,90,1200000,18
2014-08-01,90,80000,18
2014-08-01,90,400000,18
2014-08-01,30,500000,17
2014-08-02,30,1500000,17
2014-08-02,90,1000000,18
2014-08-02,60,200000,17
2014-08-02,90,900000,18
2014-08-02,90,1000000,18
2014-08-02,30,550000,17
2014-08-03,90,1000000,18
2014-08-03,90,1000000,18
2014-08-03,90,250000,18
2014-08-03,90,220000,18
2014-08-03,90,700000,18
2014-08-03,30,300000,17
2014-08-04,90,1500000,18
2014-08-04,30,1300000,17
2014-08-04,90,250000,18
2014-08-04,90,500000,18
2014-08-04,90,1000000,18
2014-08-04,180,250000,18
2014-08-04,90,1000000,18
2014-08-04,30,500000,17
2014-08-05,90,1300000,18
2014-08-05,30,1000000,17
2014-08-05,30,200000,17
2014-08-05,90,200000,18
2014-08-05,90,1200000,18
2014-08-05,90,500000,18
2014-08-05,90,800000,18
2014-08-05,30,300000,17
2014-08-06,90,1500000,18
2014-08-06,90,1450000,18
2014-08-06,60,200000,17
2014-08-06,30,300000,17
2014-08-06,90,1000000,18
2014-08-06,30,300000,17
2014-08-06,90,710000,18
2014-08-06,180,650000,18
2014-08-07,30,1200000,17
2014-08-07,90,1050000,18
2014-08-07,60,200000,17
2014-08-07,60,300000,17
2014-08-07,90,700000,18
2014-08-07,90,510000,18
2014-08-07,30,520000,17
2014-08-07,90,200000,18
2014-08-07,30,1800000,17
2014-08-08,90,1200000,18
2014-08-08,30,1000000,17
2014-08-08,60,500000,17
2014-08-08,90,500000,18
2014-08-08,90,1000000,18
2014-08-08,90,200000,18
2014-08-08,90,800000,18
2014-08-09,90,1300000,18
2014-08-09,90,800000,18
2014-08-09,90,500000,18
2014-08-09,90,150000,18
2014-08-09,90,600000,18
2014-08-09,90,400000,18
2014-08-10,30,1400000,17
2014-08-10,30,800000,17
2014-08-10,60,450000,17
2014-08-10,90,200000,18
2014-08-10,90,180000,18
2014-08-10,30,400000,17
2014-08-11,90,750000,18
2014-08-11,30,540000,17
2014-08-11,90,624000,18
2014-08-11,180,600000,18
2014-08-11,90,200000,18
2014-08-11,90,600000,18
2014-08-11,30,300000,17
2014-08-11,90,400000,18
2014-08-11,30,300000,17
2014-08-12,30,1350000,17
2014-08-12,90,700000,18
2014-08-12,30,1100000,17
2014-08-12,90,400000,18
2014-08-12,60,250000,17
2014-08-12,30,800000,17
2014-08-12,30,30000,17
2014-08-12,90,200000,18
2014-08-13,30,1200000,17
2014-08-13,90,1000000,18
2014-08-13,90,400000,18
2014-08-13,30,200000,17
2014-08-13,90,800000,18
2014-08-13,30,430000,17
2014-08-14,90,1400000,18
2014-08-14,90,700000,18
2014-08-14,30,500000,17
2014-08-14,180,120000,18
2014-08-14,90,600000,18
2014-08-14,30,400000,17
2014-08-14,90,550000,18
2014-08-15,90,800000,18
2014-08-15,90,600000,18
2014-08-15,90,500000,18
2014-08-15,90,600000,18
2014-08-15,90,350000,18
2014-08-15,90,2200000,18
2014-08-15,90,1000000,18
2014-08-15,30,1150000,17
2014-08-16,90,1200000,18
2014-08-16,90,700000,18
2014-08-16,30,435000,17
2014-08-16,90,300000,18
2014-08-16,90,320000,18
2014-08-16,60,150000,17
2014-08-17,30,1500000,17
2014-08-17,90,800000,18
2014-08-17,90,550000,18
2014-08-17,30,120000,17
2014-08-17,30,100000,17
2014-08-17,30,800000,17
2014-08-18,30,1500000,17
2014-08-18,90,300000,18
2014-08-18,60,1000000,17
2014-08-18,90,1480000,18
2014-08-18,90,200000,18
2014-08-18,30,1200000,17
2014-08-18,90,300000,18
2014-08-19,30,1200000,17
2014-08-19,30,1000000,17
2014-08-19,30,300000,17
2014-08-19,30,1000000,17
2014-08-19,30,450000,17
2014-08-20,30,1700000,17
2014-08-20,30,1000000,17
2014-08-20,30,120000,17
2014-08-20,90,400000,18
2014-08-20,90,200000,18
2014-08-20,30,400000,17
2014-08-20,90,700000,18
2014-08-21,30,1300000,17
2014-08-21,90,1000000,18
2014-08-21,90,960000,18
2014-08-21,30,1000000,17
2014-08-21,30,1000000,17
2014-08-21,90,350000,18
2014-08-22,30,1500000,17
2014-08-22,90,1000000,18
2014-08-22,180,200000,18
2014-08-22,90,50000,18
2014-08-22,90,1130000,18
2014-08-22,90,1000000,18
2014-08-22,30,700000,17
2014-08-22,180,600000,18
2014-08-23,30,1520000,17
2014-08-23,90,660000,18
2014-08-23,30,1300000,17
2014-08-23,30,1800000,17
2014-08-23,180,430000,18
2014-08-23,90,1000000,18
2014-08-23,30,800000,17
2014-08-23,90,600000,18
2014-08-24,90,2000000,18
2014-08-24,30,1500000,17
2014-08-24,30,700000,17
2014-08-24,90,1200000,18
2014-08-24,30,700000,17
2014-08-24,90,1000000,18
2014-08-25,90,2600000,18
2014-08-25,30,600000,17
2014-08-25,90,1000000,18
2014-08-25,90,360000,18
2014-08-25,90,1000000,18
2014-08-25,90,900000,18
2014-08-25,90,850000,18
2014-08-26,30,1600000,17
2014-08-26,30,750000,17
2014-08-26,90,1000000,18
2014-08-26,30,500000,17
2014-08-26,30,200000,17
2014-08-26,90,1200000,18
2014-08-26,30,400000,17
2014-08-26,90,300000,18
2014-08-26,90,600000,18
2014-08-26,180,700000,18
2014-08-27,60,1600000,17
2014-08-27,90,1140000,18
2014-08-27,60,200000,17
2014-08-27,90,1480000,18
2014-08-27,90,1140000,18
2014-08-27,90,200000,18
2014-08-27,90,600000,18
2014-08-27,90,300000,18
2014-08-28,30,1700000,17
2014-08-28,90,400000,18
2014-08-28,90,1480000,18
2014-08-28,90,550000,18
2014-08-28,90,850000,18
2014-08-28,90,300000,18
2014-08-28,30,1000000,17
2014-08-28,90,250000,18
2014-08-29,90,1560000,18
2014-08-29,30,520000,17
2014-08-29,30,1500000,17
2014-08-29,90,300000,18
2014-08-30,30,1800000,17
2014-08-30,30,700000,17
2014-08-30,90,800000,18
2014-08-30,30,150000,17
2014-08-30,90,1000000,18
2014-08-30,30,200000,17
2014-08-31,90,1400000,18
2014-08-31,30,1000000,17
2014-08-31,30,250000,17
2014-08-31,90,500000,18
2014-08-31,180,200000,18
2014-09-01,30,2000000,17
2014-09-01,90,100000,18
2014-09-01,90,530000,18
2014-09-01,90,1500000,18
2014-09-01,90,30000,18
2014-09-01,90,200000,18
2014-09-02,90,1200000,18
2014-09-02,30,1500000,17
2014-09-02,90,120000,18
2014-09-02,90,750000,18
2014-09-02,90,770000,18
2014-09-02,180,400000,18
2014-09-03,90,1300000,18
2014-09-03,90,1200000,18
2014-09-03,90,400000,18
2014-09-03,90,1000000,18
2014-09-03,30,80000,17
2014-09-03,90,500000,18
2014-09-03,180,400000,18
2014-09-04,90,1800000,18
2014-09-04,90,200000,18
2014-09-04,30,1200000,17
2014-09-04,180,1000000,18
2014-09-04,90,1500000,18
2014-09-04,90,300000,18
2014-09-04,90,30000,18
2014-09-04,90,550000,18
2014-09-04,180,500000,18
2014-09-05,90,1400000,18
2014-09-05,90,300000,18
2014-09-05,30,1500000,17
2014-09-05,30,300000,17
2014-09-05,90,1200000,18
2014-09-05,30,500000,17
2014-09-05,90,600000,18
2014-09-05,90,300000,18
2014-09-05,30,300000,17
2014-09-06,90,1500000,18
2014-09-06,30,200000,17
2014-09-06,90,200000,18
2014-09-06,180,500000,18
2014-09-06,30,300000,17
2014-09-06,30,1000000,17
2014-09-06,90,500000,18
2014-09-07,90,1500000,18
2014-09-07,180,550000,18
